BPS_ID#;KECAMATAN NAME;2010_male;2010_female;2010_total;2015_male;2015_female;2015_total;2015_adult;poverty_rupiah;poverty_people;poverty_percent;electricty_percent
7102220;Lembean Timur;3972;3551;7523;3837;3431;7267;5582;234223;934;12,85;96,22
7102172;MANDOLANG;;;;11092;10487;21578;16575;234223;1798;8,33;100
7102170;Pineleng;23117;21962;45079;15250;14604;29854;22931;234223;2024;6,78;99,98
7102200;Remboken;5658;5336;10994;5792;5460;11252;8643;234223;1952;17,35;99,56
7102130;Sonder;8856;8647;17503;9197;9021;18217;13993;234223;1801;9,89;100
7102160;Tombariri;13122;12529;25651;8951;8783;17734;13622;234223;1015;5,72;99,51
7102161;TOMBARIRI TIMUR;;;;4948;4518;9466;7271;234223;2051;21,67;99,22
7102171;Tombulu;7665;7358;15023;8341;8047;16388;12588;234223;1122;6,85;95,77
7102110;Tompaso;7801;7357;15158;3819;3653;7472;5740;234223;358;4,79;99,92
7102111;TOMPASO BARAT;;;;4562;4260;8822;6776;234223;1378;15,62;99,85
7102190;Tondano Barat;9493;9369;18862;9902;9778;19680;15117;234223;595;3,02;99,95
7102191;Tondano Selatan;9904;9812;19716;11094;11011;22105;16979;234223;646;2,92;99,93
7102250;Tondano Timur;7115;6657;13772;7371;6869;14240;10938;234223;1542;10,83;99,73
7102251;Tondano Utara;5674;5537;11211;6418;6278;12696;9752;234223;463;3,65;99,56
7105111;Amurang;8324;7936;16260;9211;8788;17999;13337;262940;746;4,14;99,93
7105112;Amurang Barat;7616;7282;14898;8077;7729;15807;11712;262940;719;4,55;99,91
7105113;Amurang Timur;7011;6559;13570;7746;7254;15000;11114;262940;847;5,65;96,56
7105081;Kumelembuai;3477;3173;6650;3378;3086;6463;4789;262940;608;9,41;100
7105021;Maesaan;4972;4745;9717;5090;4863;9952;7374;262940;1422;14,29;99,05
7105010;Modoinding;5836;5488;11324;6355;5981;12336;9141;262940;1211;9,82;100
7105080;Motoling;3707;3484;7191;3744;3520;7264;5382;262940;889;12,24;99,79
7105082;Motoling Barat;3964;3697;7661;4011;3745;7757;5747;262940;678;8,74;100
7105083;Motoling Timur;4559;4114;8673;4899;4427;9326;6910;262940;1153;12,36;99,08
7105070;Ranoyapo;6166;5666;11832;6436;5918;12354;9154;262940;2074;16,79;93,38
7105090;Sinonsayang;7846;7357;15203;7932;7444;15375;11393;262940;2516;16,36;97,34
7105121;Sulta;3658;3440;7098;3791;3568;7359;5453;262940;614;8,34;100
7105120;Tareran;6245;5884;12129;6382;6018;12401;9188;262940;969;7,81;100
7105131;Tatapaan;4641;4324;8965;4708;4390;9098;6741;262940;856;9,41;100
7105100;Tenga;8916;8268;17184;9187;8528;17715;13126;262940;1955;11,04;99,84
7105020;Tompaso Baru;6139;5625;11764;6199;5685;11883;8805;262940;2063;17,36;97,43
7105130;Tumpaan;7969;7465;15434;8623;8086;16709;12381;262940;1562;9,35;98,33
7109030;Belang;7905;7319;15224;8572;7954;16526;11840;277491;3232;19,56;99,68
7109041;Pasan;3370;3224;6594;3327;3191;6518;4670;277491;734;11,26;99,95
7109020;Pusomaen;4312;3907;8219;4411;4005;8416;6030;277491;1644;19,53;100
7109040;Ratahan;6264;5900;12164;6770;6389;13159;9428;277491;1320;10,03;100
7109042;Ratahan Timur;2855;2693;5548;2983;2820;5804;4158;277491;315;5,43;99,94
7109010;Ratatotok;6333;5784;12117;6690;6122;12812;9179;277491;2391;18,66;98,1
7109062;Silian Raya;2657;2500;5157;2861;2698;5559;3983;277491;1442;25,94;99,94
7109050;Tombatu;4680;4328;9008;4576;4241;8817;6317;277491;1988;22,55;97,99
7109051;Tombatu Timur;4350;4092;8442;4495;4237;8732;6256;277491;972;11,13;99,96
7109052;Tombatu Utara;3952;3722;7674;4003;3777;7780;5574;277491;961;12,35;99,36
7109060;Touluaan;3236;2981;6217;3357;3099;6456;4625;277491;1074;16,64;100
7109061;Touluaan Selatan;2141;1938;4079;2025;1837;3861;2767;277491;1378;35,69;98,17
7106030;Airmadidi;13465;13093;26558;14498;14104;28603;21140;261951;1383;4,84;99,97
7106050;Dimembe;11586;11188;22774;12035;11629;23664;17490;261951;1743;7,37;96,61
7106999;Hutan;;;;0;0;0;0;;;;
7106040;Kalawat;13434;13241;26675;15595;15380;30975;22894;261951;946;3,05;98,95
7106020;Kauditan;11864;11756;23620;12187;12084;24271;17939;261951;2441;10,06;100
7106010;Kema;7708;7301;15009;8528;8084;16612;12278;261951;2057;12,38;97,64
7106070;Likupang Barat;8669;8319;16988;8122;7799;15921;11767;261951;2666;16,75;92,92
7106081;Likupang Selatan;2622;2481;5103;2479;2348;4827;3568;261951;337;6,98;99,52
7106080;Likupang Timur;8461;8058;16519;7894;7522;15416;11394;261951;1441;9,35;91,58
7106051;Talawaan;9130;8548;17678;10775;10096;20870;15425;261951;1099;5,27;97,3
7106060;Wori;9181;8799;17980;8547;8197;16744;12376;261951;1916;11,44;87,46
7108010;Biaro;1623;1625;3248;1448;1465;2914;2243;245388;523;17,95;72,65
7108070;Siau Barat;3839;4010;7849;1926;1969;3895;2999;245388;289;7,42;100
7108050;Siau Barat Selatan;2025;2048;4073;2137;2202;4339;3341;245388;299;6,89;95,38
7108100;Siau Barat Utara;1929;1958;3887;3821;3862;7683;5915;245388;226;2,94;100
7108080;Siau Tengah;905;945;1850;968;990;1958;1508;245388;158;8,07;94,62
7108090;Siau Timur;7723;8093;15816;8418;8563;16982;13075;245388;1151;6,78;96,42
7108060;Siau Timur Selatan;3620;3663;7283;4075;4078;8152;6277;245388;1314;16,12;97,63
7108030;Tagulandang;5735;5862;11597;5608;5819;11427;8798;245388;1968;17,22;97,89
7108020;Tagulandang Selatan;2075;2096;4171;2091;2212;4303;3313;245388;797;18,52;97,78
7108040;Tagulandang Utara;2060;1967;4027;1887;1983;3870;2980;245388;425;10,98;98,27
1307070;AMPEK ANGKEK;;;;23597;24667;48263;33602;279590;949;1,97;
1307021;AMPEK NAGARI;;;;12899;12168;25068;17454;279590;2383;9,51;
1307061;Banuhampu;17299;18814;36113;19139;20768;39905;27784;279590;1870;4,69;99,21
1307080;Baso;16082;16928;33010;16238;17052;33289;23177;279590;1684;5,06;98,61
1307071;Canduang;10571;11395;21966;10716;11524;22239;15484;279590;1334;6;99,06
1307070;Iv Angkat Candung;21052;22058;43110;0;0;0;0;;;;99,66
1307050;Iv Koto;10955;12132;23087;10935;12082;23015;16024;279590;2101;9,13;98,66
1307021;Iv Nagari;11585;10958;22543;0;0;0;0;;;;95,94
1307091;Kamang Magek;9653;10402;20055;9543;10261;19804;13788;279590;413;2,09;98,34
1307020;Lubuk Basung;33748;34301;68049;36197;36704;72901;50756;279590;4893;6,71;92,99
1307051;Malalak;4521;4744;9265;4314;4517;8831;6149;279590;1080;12,23;85,57
1307040;Matur;8274;8784;17058;7912;8380;16292;11343;279590;994;6,1;96,65
1307100;Palembayan;14727;14500;29227;14500;14241;28742;20011;279590;6145;21,38;90,51
1307110;Palupuh;6520;6575;13095;6577;6615;13192;9185;279590;2328;17,65;93,69
1307062;Sungai Pua;11101;11905;23006;11677;12495;24171;16828;279590;1511;6,25;97,54
1307010;Tanjung Mutiara;14302;13937;28239;15306;14880;30187;21018;279590;4734;15,68;90,52
1307030;Tanjung Raya;16286;16593;32879;17097;17377;34475;24003;279590;2678;7,77;97,07
1307090;Tilatang Kamang;16401;17750;34151;17301;18683;35983;25053;279590;962;2,67;99,37
1388888;Danau;;;;0;0;0;0;;;;
1311012;Asam Jujuhan;5707;4832;10539;7280;6153;13433;9352;335151;534;3,98;92,75
1311041;Ix Koto;3708;3636;7344;4275;4183;8459;5889;335151;1772;20,95;85,91
1311020;Koto Baru;14727;14069;28796;16955;16165;33121;23058;335151;2664;8,04;98,38
1311011;Koto Besar;11821;11055;22876;13470;12571;26042;18131;335151;2718;10,44;99,08
1311021;Koto Salak;7646;7430;15076;8702;8442;17144;11936;335151;1177;6,87;99,64
1311023;Padang Laweh;2835;2533;5368;3450;3078;6528;4545;335151;300;4,6;98,84
1311040;Pulau Punjung;18570;17291;35861;22012;20454;42467;29566;335151;2242;5,28;96,79
1311030;Sitiung;11817;11202;23019;13535;12802;26338;18336;335151;2018;7,66;98,59
1311010;Sungai Rumbai;9404;8585;17989;11244;10243;21488;14960;335151;596;2,77;99,88
1311031;Timpeh;6928;6532;13460;7914;7446;15361;10694;335151;1491;9,71;96,2
1311022;Tiumang;5729;5365;11094;6453;6032;12485;8692;335151;379;3,04;99,17
1301011;Pagai Selatan;4604;4178;8782;4974;4504;9479;5994;235987;1450;15,3;4,52
1301013;Pagai Utara;2697;2515;5212;2939;2739;5678;3591;235987;710;12,5;19,45
1301041;Siberut Barat;3500;3233;6733;3743;3451;7194;4549;235987;3614;50,24;19,11
1301031;Siberut Barat Daya;3157;2912;6069;3451;3178;6629;4192;235987;1982;29,9;26,75
1301030;Siberut Selatan;4358;4088;8446;5001;4677;9678;6121;235987;1770;18,29;62,3
1301032;Siberut Tengah;3139;2930;6069;3463;3226;6689;4230;235987;2336;34,92;39,36
1301040;Siberut Utara;4020;3754;7774;4586;4275;8861;5604;235987;555;6,26;59,08
1301012;Sikakap;4941;4590;9531;5157;4779;9936;6284;235987;280;2,82;60,47
1301021;Sipora Selatan;4372;4088;8460;4663;4351;9015;5701;235987;83;0,92;68,84
1301022;Sipora Utara;4716;4381;9097;6251;5792;12043;7616;235987;382;3,17;91,01
1375030;Aur Birugo Tigo Baleh;11645;13096;24741;13369;14996;28363;20499;379445;1418;5;99,71
1375010;Guguk Panjang;20169;21474;41643;22756;24159;46914;33906;379445;1242;2,65;99,75
1375020;Mandiangin Koto Selayan;22031;22897;44928;23185;24024;47209;34119;379445;3881;8,22;99,96
1371010;Bungus Teluk Kabung;11762;11134;22896;12537;11844;24381;18019;414612;4157;17,05;98,46
1371110;Koto Tangah;81590;80489;162079;91763;90330;182096;134578;414612;11546;6,34;98,79
1371090;Kuranji;62912;63817;126729;70162;71025;141188;104345;414612;5550;3,93;99,82
1371030;Lubuk Begalung;53715;52717;106432;59208;57983;117192;86611;414612;4596;3,92;99,52
1371020;Lubuk Kilangan;24563;24287;48850;26977;26615;53592;39607;414612;2406;4,49;99,89
1371080;Nanggalo;27774;29501;57275;29170;30922;60091;44410;414612;1632;2,72;100
1371060;Padang Barat;22862;22518;45380;23126;22731;45857;33890;414612;2569;5,6;99,98
1371040;Padang Selatan;28910;28808;57718;29694;29528;59222;43768;414612;5642;9,53;99,84
1371050;Padang Timur;38650;39218;77868;39284;39780;79064;58432;414612;2059;2,6;100
1371070;Padang Utara;32732;36387;69119;33357;37012;70367;52005;414612;1660;2,36;99,97
1371100;Pauh;29845;29371;59216;34495;33877;68373;50531;414612;2613;3,82;99,71
1374010;Padang Panjang Barat;13697;13940;27637;14063;14321;28383;19693;384969;1387;4,89;99,45
1374020;Padang Panjang Timur;9672;9699;19371;11208;11236;22444;15573;384969;2053;9,15;99,34
1377010;Pariaman Selatan;7863;8174;16037;8779;9097;17875;12525;359965;1219;6,82;98,84
1377020;Pariaman Tengah;14417;14540;28957;15090;15165;30256;21200;359965;914;3,02;99,93
1377021;Pariaman Timur;7293;7560;14853;7591;7859;15450;10826;359965;750;4,85;99,9
1377030;Pariaman Utara;9349;9847;19196;10252;10783;21035;14739;359965;1698;8,07;98,66
1376031;Lamposi Tigo Nagari;4291;4371;8662;4765;4834;9599;6753;390151;1429;14,89;98,09
1376010;Payakumbuh Barat;22690;23158;45848;24521;24875;49396;34747;390151;2824;5,72;98,21
1376011;Payakumbuh Selatan;4637;4751;9388;5183;5258;10442;7345;390151;311;2,98;99,31
1376020;Payakumbuh Timur;12094;12372;24466;13703;13901;27604;19418;390151;1699;6,15;99,97
1376030;Payakumbuh Utara;14182;14279;28461;15213;15432;30645;21557;390151;2246;7,33;99,35
1373030;Barangin;8338;8574;16912;8855;9225;18079;12868;293725;633;3,5;97,72
1373020;Lembah Segar;5881;6264;12145;5939;6278;12217;8695;293725;165;1,35;97,99
1373010;Silungkang;5057;5069;10126;5486;5449;10935;7783;293725;416;3,8;97,46
1373040;Talawi;8885;8798;17683;9536;9353;18889;13444;293725;126;0,67;98,78
1372010;Lubuk Sikarah;16167;16478;32645;18087;18353;36440;25491;370229;2301;6,31;99,24
1372020;Tanjung Harapan;13192;13559;26751;14625;14968;29593;20702;370229;419;1,42;100
1308011;Akabiluru;12508;12911;25419;13198;13582;26780;18364;314949;2290;8,55;95,72
1308051;Bukik Barisan;10718;11181;21899;11278;11735;23013;15781;314949;1884;8,19;87,93
1308040;Guguak;16465;17515;33980;17428;18489;35916;24629;314949;1007;2,8;98,13
1308060;Gunuang Omeh;6250;6266;12516;6596;6594;13189;9045;314949;1864;14,13;90,41
1308030;Harau;23356;23362;46718;24834;24775;49609;34019;314949;3469;6,99;98,77
1308070;Kapur Ix;14118;13386;27504;14958;14138;29096;19952;314949;2736;9,4;95,03
1308021;Lareh Sago Halaban;17155;17621;34776;18203;18646;36848;25269;314949;2772;7,52;96,31
1308020;Luak;12499;12959;25458;13234;13678;26911;18454;314949;1637;6,08;92,99
1308041;Mungka;12314;12718;25032;13053;13441;26494;18168;314949;2402;9,07;89,34
1308080;Pangkalan Koto Baru;14444;13970;28414;15273;14730;30003;20574;314949;3772;12,57;96,74
1308010;Payakumbuh;15930;16302;32232;16925;17281;34205;23456;314949;1904;5,57;95,63
1308022;Situjuah Limo Nagari;9908;10405;20313;10472;10965;21436;14700;314949;1987;9,27;93,81
1308050;Suliki;6906;7388;14294;7293;7785;15077;10339;314949;1038;6,88;92,63
1306050;2 X 11 Enam Lingkung;8920;9194;18114;9267;9547;18814;12854;331676;1066;5,67;91,9
1306052;2 X 11 Kayu Tanam;12645;12913;25558;13095;13377;26472;18085;331676;2246;8,48;94,56
1306010;Batang Anai;22177;21836;44013;23398;22974;46373;31681;331676;1607;3,47;92,8
1306081;Batang Gasan;5122;5361;10483;5257;5488;10745;7341;331676;3107;28,92;82,56
1306051;Enam Lingkung;9337;9508;18845;9769;9940;19709;13465;331676;814;4,13;95,75
1306100;Iv Koto Aur Malintang;8548;8909;17457;9824;10283;20107;13737;331676;3583;17,82;79,44
1306020;Lubuk Alung;21375;21239;42614;22468;22234;44702;30540;331676;3485;7,8;96,92
1306040;Nan Sabaris;12874;13856;26730;13417;14352;27768;18971;331676;939;3,38;98,81
1306062;Padang Sago;3735;4205;7940;3914;4320;8234;5625;331676;919;11,16;92,72
1306061;Patamuan;7675;7917;15592;8062;8271;16333;11159;331676;1782;10,91;94,74
1306021;Sintuk Toboh Gadang;8779;8931;17710;9198;9317;18515;12649;331676;1706;9,21;98,13
1306090;Sungai Geringging;13944;15065;29009;13302;14364;27665;18900;331676;3876;14,01;93,49
1306080;Sungai Limau;13633;14148;27781;13954;14451;28405;19406;331676;3161;11,13;91,38
1306030;Ulakan Tapakis;9018;9892;18910;9271;10139;19410;13260;331676;2177;11,22;98,26
1306070;V Koto Kampung Dalam;11218;11305;22523;11560;11573;23133;15804;331676;1737;7,51;88,73
1306071;V Koto Timur;6888;7294;14182;7121;7488;14609;9981;331676;1654;11,32;95,75
1306060;Vii Koto Sungai Sariak;16052;17543;33595;16565;18073;34637;23663;331676;2012;5,81;98,54
1309070;Bonjol;11613;11571;23184;13047;12969;26015;17307;272779;1934;7,43;96,75
1309100;Dua Koto;11967;12635;24602;12799;13487;26285;17487;272779;3657;13,91;77,79
1309080;Lubuk Sikaping;21621;22125;43746;22130;22596;44726;29754;272779;1259;2,81;93,76
1309122;Mapat Tunggul;4445;4401;8846;4636;4581;9217;6132;272779;1137;12,34;69,73
1309123;Mapat Tunggul Selatan;4265;4265;8530;4633;4623;9256;6157;272779;2208;23,85;58,83
1309111;Padang Gelugur;10393;10948;21341;11307;11886;23192;15429;272779;1159;5;89,52
1309110;Panti;17494;17918;35412;18617;19029;37646;25044;272779;3260;8,66;88,2
1309121;Rao;10828;11340;22168;11478;11995;23473;15616;272779;1332;5,67;83,95
1309124;Rao Selatan;10572;11028;21600;10966;11415;22381;14889;272779;931;4,16;85,92
1309125;Rao Utara;5107;5186;10293;5216;5285;10501;6986;272779;1690;16,09;74,13
1309072;Simpang Alahan Mati;5290;5290;10580;5754;5743;11497;7648;272779;840;7,31;96,53
1309071;Tigo Nagari;11654;11343;22997;12884;12514;25398;16896;272779;2471;9,73;75,74
1312060;Gunung Tuleh;10098;10217;20315;10335;10432;20767;13663;329051;2068;9,96;85,88
1312110;Kinali;30955;29836;60791;36044;34659;70705;46518;329051;5375;7,6;95,95
1312030;Koto Balingka;13033;13015;26048;14647;14593;29241;19238;329051;2509;8,58;96,08
1312050;Lembah Malintang;20670;21254;41924;23134;23736;46870;30837;329051;4720;10,07;79,99
1312090;Luhak Nan Duo;18844;18565;37409;21032;20674;41706;27439;329051;1583;3,8;97,11
1312080;Pasaman;31823;31041;62864;37261;36263;73525;48374;329051;4318;5,87;98,7
1312020;Ranah Batahan;11806;11677;23483;13022;12852;25874;17023;329051;1869;7,22;96,28
1312100;Sasak Ranah Pasisie;6743;6490;13233;7332;7041;14373;9456;329051;1001;6,96;87,04
1312040;Sungai Aur;15599;15247;30846;18104;17655;35760;23527;329051;2298;6,43;77,89
1312010;Sungai Beremas;11447;10898;22345;12661;12025;24687;16242;329051;2579;10,45;89,93
1312070;Talamau;13004;12867;25871;13258;13089;26348;17335;329051;4021;15,26;89,67
1302031;AIRPURA;;;;7746;7642;15388;10611;333243;1049;6,82;90,6
1302020;Basa Ampek Balai Tapan;12804;12938;25742;6676;6785;13461;9282;333243;975;7,24;94,09
1302080;Batang Kapas;15119;15710;30829;15412;15984;31395;21648;333243;2602;8,29;96,28
1302100;Bayang;17605;19092;36697;17720;19185;36904;25447;333243;3643;9,87;98,94
1302090;Iv Jurai;21392;21910;43302;22562;23066;45628;31462;333243;2715;5,95;98,57
1302101;Iv Nagari Bayang Utara;3467;3809;7276;3486;3821;7306;5038;333243;1364;18,67;97,33
1302110;Koto Xi Tarusan;23702;24196;47898;24041;24496;48537;33467;333243;6650;13,7;95,12
1302060;Lengayang;25194;26429;51623;25641;26850;52490;36194;333243;3857;7,35;90,03
1302040;Linggo Sari Baganti;21105;21214;42319;22171;22244;44415;30625;333243;3198;7,2;88,61
1302010;Lunang Silaut;15643;14807;30450;10451;10074;20525;14153;333243;621;3,03;98,23
1302030;Pancung Soal;18681;18321;37002;12878;12544;25423;17530;333243;1977;7,78;85,34
1302021;RANAH AMPEK HULU TAPAN;;;;7256;7267;14523;10014;333243;1278;8,8;95,62
1302050;Ranah Pesisir;14605;15484;30089;14752;15612;30364;20937;333243;2681;8,83;93,22
1302011;SILAUT;;;;7367;6747;14115;9733;333243;391;2,77;93,73
1302070;Sutera;22911;23108;46019;24526;24690;49216;33936;333243;5131;10,43;96,09
1304080;Iv Nagari;7003;7062;14065;7990;8087;16076;10917;309209;228;1,42;98,74
1304050;Kamang Baru;21015;20360;41375;23850;23171;47023;31932;309209;4182;8,89;97,38
1304100;Koto Tujuh;16451;16400;32851;18712;18203;36917;25069;309209;3332;9,03;98,28
1304090;Kupitan;6091;6449;12540;6569;6977;13545;9198;309209;626;4,62;99,2
1304071;Lubuk Tarok;6954;7171;14125;7314;7567;14880;10105;309209;1430;9,61;91,85
1304070;Sijunjung;20451;20579;41030;22150;22351;44501;30220;309209;3169;7,12;94,37
1304110;Sumpur Kudus;11540;11429;22969;12521;12445;24967;16954;309209;2162;8,66;88,94
1304060;Tanjung Gadang;11259;11609;22868;11975;12385;24359;16542;309209;2392;9,82;88,99
1303090;Bukit Sundi;10998;11829;22827;11370;12200;23570;15981;339088;1197;5,08;95,07
1303888;Danau;;;;0;0;0;0;;;;
1303071;Danau Kembar;9398;9455;18853;9834;9867;19701;13358;339088;2423;12,3;92,17
1303080;Gunung Talang;23159;23579;46738;24524;24908;49432;33515;339088;3233;6,54;96,85
1303051;Hiliran Gumanti;8063;7990;16053;8459;8361;16820;11404;339088;4590;27,29;70,78
1303100;Ix Koto Sungai Lasi;4826;4845;9671;4865;4871;9736;6601;339088;837;8,6;92,5
1303140;Junjung Sirih;5747;6359;12106;5707;6300;12006;8140;339088;1448;12,06;99,75
1303110;Kubung;27314;27989;55303;28987;29627;58614;39740;339088;2394;4,08;96,7
1303050;Lembah Gumanti;26676;26502;53178;28795;28533;57329;38869;339088;4546;7,93;96,79
1303070;Lembang Jaya;12764;12988;25752;13295;13496;26791;18164;339088;3443;12,85;95,01
1303040;Pantai Cermin;9972;10365;20337;10222;10596;20818;14115;339088;2820;13,55;94,37
1303060;Payung Sekaki;4027;4000;8027;4166;4126;8293;5623;339088;332;4;83,64
1303061;Tigo Lurah Bajanjang;4736;4838;9574;4979;5075;10054;6817;339088;3805;37,85;55,31
1303120;X Koto Diatas;8798;9663;18461;8563;9381;17943;12166;339088;2778;15,48;85,33
1303130;X Koto Singkarak;15367;16319;31686;15625;16553;32178;21817;339088;2576;8,01;97,71
1310050;Koto Parik Gadang Diateh;11317;11259;22576;11781;11689;23470;15913;292292;3048;12,99;95,14
1310041;Pauah Duo;7376;7481;14857;7479;7567;15046;10201;292292;1994;13,25;86,68
1310010;Sangir;19358;18858;38216;20617;20034;40651;27562;292292;4009;9,86;91,82
1310021;Sangir Balai Janggo;8406;7313;15719;9074;7882;16957;11497;292292;148;0,87;95,76
1310030;Sangir Batang Hari;6583;6466;13049;9624;9430;19055;12919;292292;705;3,7;88,38
1310020;Sangir Jujuan;5823;5762;11585;6487;6404;12891;8740;292292;224;1,74;97,33
1310040;Sungai Pagu;13705;14574;28279;15309;16242;31550;21391;292292;1823;5,78;94,38
1305020;Batipuh;14449;15447;29896;14530;15503;30033;21461;306560;2582;8,6;93,99
1305021;Batipuh Selatan;5015;5415;10430;5093;5482;10575;7556;306560;636;6,01;92,47
1305050;Lima Kaum;17380;18404;35784;17795;18792;36587;26144;306560;521;1,42;98,9
1305080;Lintau Buo;8746;8818;17564;9160;9210;18369;13126;306560;600;3,27;99,34
1305081;Lintau Buo Utara;17151;17659;34810;17610;18077;35687;25501;306560;2132;5,97;97,45
1305070;Padang Ganting;6533;7108;13641;6619;7179;13798;9860;306560;737;5,34;97,06
1305030;Pariangan;9491;10028;19519;9540;10050;19590;13999;306560;1351;6,9;92,58
1305040;Rambatan;16133;17154;33287;16235;17215;33449;23902;306560;1704;5,09;98,87
1305110;Salimpaung;10092;10676;20768;10246;10810;21055;15046;306560;989;4,7;95,76
1305010;Sepuluh Koto;20539;21594;42133;21181;22208;43389;31005;306560;4308;9,93;96,28
1305100;Sungai Tarab;14348;14934;29282;14574;15126;29700;21223;306560;2198;7,4;97,02
1305090;Sungayang;8165;8738;16903;8293;8852;17145;12251;306560;931;5,43;93,2
1305111;Tanjung Baru;6201;6587;12788;6258;6628;12885;9207;306560;715;5,55;97,85
1305060;Tanjung Emas;10609;11080;21689;10870;11318;22187;15855;306560;644;2,9;95,01
1607061;AIR KUMBANG;;;;12384;11669;24053;16888;311716;3640;15,13;95,21
1607091;Air Salek;14922;13936;28858;18838;17999;36837;25865;311716;4625;12,56;93,62
1607060;Banyuasin I;35655;34205;69860;27113;26405;53518;37577;311716;9220;17,23;92,96
1607100;Banyuasin Ii;23289;21783;45072;22354;21037;43391;30466;311716;8590;19,8;78,7
1607040;Banyuasin Iii;43274;42909;86183;30792;30795;61587;43242;311716;3725;6,05;98,05
1607020;Betung;34366;32556;66922;28425;26994;55419;38911;311716;4770;8,61;95,97
1607090;Makarti Jaya;16684;16135;32819;14346;13748;28094;19725;311716;3490;12,42;94,55
1607080;Muara Padang;15464;14292;29756;16660;15496;32155;22577;311716;4965;15,44;88,32
1607081;Muara Sugihan;19204;17767;36971;20689;19262;39952;28051;311716;4645;11,63;94,06
1607110;Muara Telang;27020;25763;52783;20165;19104;39270;27572;311716;7987;20,34;94,99
